Source	Target	Type	Id	Label	timeset	Weight
cfarnan	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19459			2
cfarnan	garylineker	Directed	19460			1
schmesserdt	rorysmith	Directed	19462			1
schmesserdt	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19463			1
n_pinero_ayge	n_pinero_ayge	Directed	19464			2
n_pinero_ayge	"Tony Pulis rn 

https://t.co/Y4CBlpCtKK"	Directed	19465			1
n_pinero_ayge	wba	Directed	19466			1
n_pinero_ayge	"RT @WBA: Club statement on Head Coach Tony Pulis...

#WBA 

https://t.co/Br6CXyHUA0"	Directed	19467			1
n_pinero_ayge	"RT @N_Pinero_Ayge: Tony Pulis rn 

https://t.co/Y4CBlpCtKK"	Directed	19469			1
danjones1997	rorysmith	Directed	19470			1
danjones1997	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19471			1
ra_fb	101greatgoals	Directed	19472			1
ra_fb	"RT @101greatgoals: The 2017 Asia Trophy curse:

Frank De Boer (Crystal Palace): Sacked ❌

Craig Shakespeare (Leicester): Sacked ❌

Tony Pul…"	Directed	19473			1
budgey_95	wba	Directed	19474			1
budgey_95	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19475			2
budgey_95	garylineker	Directed	19476			1
callumaris	wba	Directed	19478			1
callumaris	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19479			2
callumaris	garylineker	Directed	19480			1
tarela_daniel	tarela_daniel	Directed	19482			1
tarela_daniel	Tony Pulis: West Brom sack head coach after Chelsea defeat https://t.co/nmMyDJb6l3 https://t.co/ETbUILzkGM	Directed	19483			1
magicalmesxt	oldbob1944	Directed	19484			1
magicalmesxt	RT @oldbob1944: Sad to see a Hard Brexit manager like Tony Pulis go. Another foreign chairman sacks a British manager. They will probably g…	Directed	19485			1
magicalmesxt	wba	Directed	19486			1
magicalmesxt	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	19487			2
magicalmesxt	skysportsnews	Directed	19488			1
will_moriarty	paddypower	Directed	19490			1
will_moriarty	RT @paddypower: West Brom sack Tony Pulis. He leaves the club with a win ratio of 31% and two thousand pounds' worth of clothing from the c…	Directed	19491			1
jamiecox04	rorysmith	Directed	19492			1
jamiecox04	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19493			1
the_ginstien	paddypower	Directed	19494			1
the_ginstien	"RT @paddypower: West Brom fans didn't like the football he played. 

But my God, Tony Pulis looked a million dollars in a tracksuit and box…"	Directed	19495			1
mrashaolutwizzy	mrashaolutwizzy	Directed	19496			1
mrashaolutwizzy	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/2rS2S1aAsX https://t.co/BYmD4EaJ8C	Directed	19497			1
101greatgoals	101greatgoals	Directed	19498			1
101greatgoals	"The 2017 Asia Trophy curse:

Frank De Boer (Crystal Palace): Sacked ❌

Craig Shakespeare (Leicester): Sacked ❌

Ton… https://t.co/5Nb6tBDm9v"	Directed	19499			1
rio_watchusayin	101greatgoals	Directed	19500			1
rio_watchusayin	"RT @101greatgoals: The 2017 Asia Trophy curse:

Frank De Boer (Crystal Palace): Sacked ❌

Craig Shakespeare (Leicester): Sacked ❌

Tony Pul…"	Directed	19501			1
yussufseyi	skysportsstatto	Directed	19502			2
yussufseyi	"RT @SkySportsStatto: Tony Pulis has left West Brom after almost 3 years in charge, with a record of:
P106 W31 D31 L44
Scored less than a go…"	Directed	19503			1
yussufseyi	"@SkySportsStatto Low-key
Tony Pulis is one of the worst Managers Out There"	Directed	19505			1
1lm_official	1lm_official	Directed	19506			1
1lm_official	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/jrkYe5G6s1 https://t.co/378EBbvwdx	Directed	19507			1
kartikr99	oddsbible	Directed	19508			1
kartikr99	"RT @ODDSbible: West Brom have sacked Tony Pulis

One of his best highlights was locking up Saido Berahino during the transfer window...

(🎥…"	Directed	19509			1
leykhorn_lamar	leykhorn_lamar	Directed	19510			1
leykhorn_lamar	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/aUSF9hlDkK https://t.co/8dOPABrRkq	Directed	19511			1
eriiklutz	mrdtafc	Directed	19512			1
eriiklutz	RT @MrDtAFC: Tony Pulis has been sacked https://t.co/eztDBjzApd	Directed	19513			1
nicheguru1	nicheguru1	Directed	19514			2
nicheguru1	I just published “Why West Brom sack head coach Tony Pulis after Chelsea defeat” https://t.co/9kgIYNqF0e	Directed	19515			1
nicheguru1	I just published “Why West Brom sack head coach Tony Pulis after Chelsea defeat” https://t.co/QoFkHzELay	Directed	19517			1
iambosslawrence	iambosslawrence	Directed	19518			1
iambosslawrence	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/gWjD32C8w1 https://t.co/pKxiT2vAq8	Directed	19519			1
tristanquick	wba	Directed	19520			1
tristanquick	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19521			2
tristanquick	garylineker	Directed	19522			1
dgooglem	sportingawayday	Directed	19524			1
dgooglem	RT @sportingawayday: West Brom have sacked head coach Tony Pulis with the club 17th in the Premier League do you think this is the right de…	Directed	19525			1
kurtdixon96	westhamfantv	Directed	19526			1
kurtdixon96	@TheLawless @westhamfantv   Think we should offer tony pulis a contract as his a free agent? Would you take him than moyes	Directed	19527			2
kurtdixon96	thelawless	Directed	19528			1
oh31_nation	oh31_nation	Directed	19530			1
oh31_nation	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/Lgh4KGvFI8 https://t.co/bBYI0t1aVW	Directed	19531			1
premierleague	premierleague	Directed	19532			1
premierleague	"West Brom have announced the departure of Tony Pulis

More ➡️ https://t.co/WVqniOknbR https://t.co/iTM3UPO3hF"	Directed	19533			1
sheundam	premierleague	Directed	19534			1
sheundam	"RT @premierleague: West Brom have announced the departure of Tony Pulis

More ➡️ https://t.co/WVqniOknbR https://t.co/iTM3UPO3hF"	Directed	19535			1
khadarwag1	wba	Directed	19536			1
khadarwag1	"RT @WBA: Club statement on Head Coach Tony Pulis...

#WBA 

https://t.co/Br6CXyHUA0"	Directed	19537			1
36hype	36hype	Directed	19538			1
36hype	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/xg6ndmGEMy https://t.co/tZLEWQluPk	Directed	19539			1
swiss36hype	swiss36hype	Directed	19540			1
swiss36hype	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/XlLJFEaNX1 https://t.co/XcJs8nIoeA	Directed	19541			1
bachiyong	bachiyong	Directed	19542			1
bachiyong	"West Brom Officially Confirm Sacking of Tony Pulis After Poor Start to the Season

https://t.co/vMnXA5seX0"	Directed	19543			1
sir_zillz	conteholic	Directed	19544			1
sir_zillz	RT @Conteholic: Tony Pulis has been sacked by Eden Hazard. More to follow.	Directed	19545			1
dloading_______	paddypower	Directed	19546			1
dloading_______	"RT @paddypower: West Brom fans didn't like the football he played. 

But my God, Tony Pulis looked a million dollars in a tracksuit and box…"	Directed	19547			1
djvonswaga1989	djvonswaga1989	Directed	19548			1
djvonswaga1989	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/SvN00buw9B https://t.co/aKRBvCDmNo	Directed	19549			1
neil_buchanan	neil_buchanan	Directed	19550			1
neil_buchanan	Ahoy shipmates, is that Tony Pulis i see on the horizon ? https://t.co/BtEQBtFr8E	Directed	19551			1
walmers28	rorysmith	Directed	19552			1
walmers28	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19553			1
wpsxy	siammarc	Directed	19554			1
wpsxy	"RT @siammarc: That ّwas siِmple
Tonyِ Pulis

https://t.co/b6K0DV64eU"	Directed	19555			1
erikapotgieter	wba	Directed	19556			1
erikapotgieter	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19557			2
erikapotgieter	garylineker	Directed	19558			1
_obare_	wba	Directed	19560			1
_obare_	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	19561			2
_obare_	skysportsnews	Directed	19562			1
wbjobarena	wbjobarena	Directed	19564			1
wbjobarena	Tony Pulis of West Brom Shown the Door https://t.co/gHq8c1J0Al https://t.co/gRh4EWUdvX	Directed	19565			1
iamsakeez	iamsakeez	Directed	19566			1
iamsakeez	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/U3mLkzEztg https://t.co/xQvV50HRUn	Directed	19567			1
allan_sapho	siammarc	Directed	19568			1
allan_sapho	"RT @siammarc: That ّwas siِmple
Tonyِ Pulis

https://t.co/b6K0DV64eU"	Directed	19569			1
callumit94	rorysmith	Directed	19570			1
callumit94	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19571			1
pezz95	wba	Directed	19572			1
pezz95	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19573			2
pezz95	garylineker	Directed	19574			1
lorenzo86ing	paddypower	Directed	19576			1
lorenzo86ing	RT @paddypower: West Brom sack Tony Pulis. He leaves the club with a win ratio of 31% and two thousand pounds' worth of clothing from the c…	Directed	19577			1
ali_alqusair	wba	Directed	19578			1
ali_alqusair	"RT @WBA: Club statement on Head Coach Tony Pulis...

#WBA 

https://t.co/Br6CXyHUA0"	Directed	19579			1
nbcsportssoccer	nbcsportssoccer	Directed	19580			1
nbcsportssoccer	A change was needed at the Hawthorns, but #WBA cannot repeat past ills in replacing Tony Pulis https://t.co/X4NVDoWFnv	Directed	19581			1
thrstlefantstic	nbcsportssoccer	Directed	19582			1
thrstlefantstic	RT @NBCSportsSoccer: A change was needed at the Hawthorns, but #WBA cannot repeat past ills in replacing Tony Pulis https://t.co/X4NVDoWFnv	Directed	19583			1
italiann_god	wba	Directed	19584			1
italiann_god	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19585			2
italiann_god	garylineker	Directed	19586			1
rasjack	siammarc	Directed	19588			1
rasjack	"RT @siammarc: That ّwas siِmple
Tonyِ Pulis

https://t.co/b6K0DV64eU"	Directed	19589			1
kev____richards	davidpeat1	Directed	19590			1
kev____richards	RT @DavidPeat1: The Tony Pulis starter pack. https://t.co/57WIUHuCPE	Directed	19591			1
messiseconds	rorysmith	Directed	19592			1
messiseconds	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19593			1
chamdaun	siammarc	Directed	19594			1
chamdaun	"RT @siammarc: That ّwas siِmple
Tonyِ Pulis

https://t.co/b6K0DV64eU"	Directed	19595			1
model_adeshina	model_adeshina	Directed	19596			1
model_adeshina	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/T3H8YIrunX https://t.co/wM4YRCX71R	Directed	19597			1
quebecwun	wba	Directed	19598			1
quebecwun	RT @SkySportsNews: BREAKING: @WBA have sacked manager Tony Pulis #ssn https://t.co/nWiNfVSQ9M	Directed	19599			2
quebecwun	skysportsnews	Directed	19600			1
elgernon1996	supersportblitz	Directed	19602			1
elgernon1996	RT @SuperSportBlitz: West Bromwich Albion have sacked manager Tony Pulis following Saturday’s 4-0 loss at home to Chelsea. #SSFootball	Directed	19603			1
te_mowis	te_mowis	Directed	19604			1
te_mowis	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/ghWs1KM1vv https://t.co/WPk5349Gar	Directed	19605			1
joseph_otieno_	siammarc	Directed	19606			1
joseph_otieno_	"RT @siammarc: That ّwas siِmple
Tonyِ Pulis

https://t.co/b6K0DV64eU"	Directed	19607			1
tundegbedo	tundegbedo	Directed	19608			1
tundegbedo	Tony Pulis has been sacked as West Brom boss after their 4-0 defeat to Chelsea on Saturday.	Directed	19609			1
silverfmgh	silverfmgh	Directed	19610			1
silverfmgh	West Brom sack Coach Tony Pulis after humiliating 4-0 defeat to Chelsea  https://t.co/hOVeWbpc3L https://t.co/zoysyA1Kd2	Directed	19611			1
qtinventer	siammarc	Directed	19612			1
qtinventer	"RT @siammarc: That ّwas siِmple
Tonyِ Pulis

https://t.co/b6K0DV64eU"	Directed	19613			1
kingko2013	siammarc	Directed	19614			1
kingko2013	"RT @siammarc: That ّwas siِmple
Tonyِ Pulis

https://t.co/b6K0DV64eU"	Directed	19615			1
asarenicodemus	rorysmith	Directed	19616			1
asarenicodemus	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19617			1
hisday4you	siammarc	Directed	19618			1
hisday4you	"RT @siammarc: That ّwas siِmple
Tonyِ Pulis

https://t.co/b6K0DV64eU"	Directed	19619			1
tbhmorata	wba	Directed	19620			1
tbhmorata	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19621			2
tbhmorata	garylineker	Directed	19622			1
lukekerrdineen	rorysmith	Directed	19624			1
lukekerrdineen	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19625			1
boyosleem36hype	boyosleem36hype	Directed	19626			1
boyosleem36hype	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/WwDECnQGgF https://t.co/iyVaKVC0EK	Directed	19627			1
cazorlaroba	jonnysmiffy	Directed	19628			1
cazorlaroba	"RT @jonnysmiffy: Pep Guardiola: ""A big hug for Tony [Pulis]. I'm a little disappointed, he's an amazing man. We always drink a good, red wi…"	Directed	19629			1
cazorlaroba	rorysmith	Directed	19630			1
cazorlaroba	RT @RorySmith: Farewell, Tony Pulis. If God had wanted us to play football on the ground, he wouldn’t have invented the sky.	Directed	19631			1
dizzy_lmg	dizzy_lmg	Directed	19632			1
dizzy_lmg	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/cdipgVCsnG https://t.co/GqvuehAfVL	Directed	19633			1
mc_tkoy	mc_tkoy	Directed	19634			1
mc_tkoy	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/TeRZVumHca https://t.co/sRuzFlh0o0	Directed	19635			1
quarterroad	wba	Directed	19636			1
quarterroad	"RT @WBA: Club statement on Head Coach Tony Pulis...

#WBA 

https://t.co/Br6CXyHUA0"	Directed	19637			1
etuksmit	wba	Directed	19638			1
etuksmit	RT @GaryLineker: Tony Pulis has been sacked by @WBA. Looking around at those available the best man to help them stay up could well be....T…	Directed	19639			2
etuksmit	garylineker	Directed	19640			1
its_ogive	its_ogive	Directed	19642			1
its_ogive	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/LVjf1tzzj1 https://t.co/0teavRBWNe	Directed	19643			1
anthony_short	paddypower	Directed	19644			1
anthony_short	"RT @paddypower: West Brom fans didn't like the football he played. 

But my God, Tony Pulis looked a million dollars in a tracksuit and box…"	Directed	19645			1
lukeybest	conal_fitz	Directed	19646			1
lukeybest	RT @conal_fitz: BREAKING: Pulis sacked as WBA Manager. Favourite to replace him &amp; keep West Brom up is Tony Pulis.	Directed	19647			1
zanga_prince	zanga_prince	Directed	19648			1
zanga_prince	West Brom SACK Manager Tony Pulis After 4-0 Defeat Against Chelsea https://t.co/lUNpwUTNob https://t.co/8FtqogkuyM	Directed	19649			1
abhinitmittal	wba	Directed	19650			1
abhinitmittal	RT @DeadlineDayLive: BREAKING: West Brom have sacked manager Tony Pulis. (Source: @WBA) https://t.co/UIrBkBfHUF	Directed	19651			2
